-1.642526792551213255e-01 7.997272751309909555e-01 -2.703910504044971796e-01 1.136794746077921303e+00 7.965114326508284659e-01 -1.268537660709005976e-01 -5.221519018272702262e-01 -9.264177482456206203e-01
8.159338461895158101e-01 -8.162025713552951700e-01 7.774629741574432540e-01 7.213928098664983413e-01 6.431117508616925882e-01 6.165511236858178812e-01 -6.098109384407377487e-01 -3.639727494623041792e-01
1.235528199489432932e+00 3.980814821199536446e-01 1.533826811739102958e-01 7.803317573587440492e-01 -9.096624370164028139e-01 3.129789661222199815e-01 9.006803708109856199e-01 -6.780112342270323555e-01
9.150200536590173961e-01 -7.367464689079652462e-01 1.049086049447097491e+00 8.180328154288893927e-01 9.132390102625462802e-01 -7.457401971171180310e-01 -2.332213109371874538e-01 3.687972261425289666e-01
-1.313315843297130359e-01 1.236445747369143255e+00 6.883635566490184932e-01 9.221447304584255988e-01 -6.739118359472358044e-01 -2.187776747669860633e-01 5.001059375812888508e-01 5.939460219604069113e-01
-7.089441043975057699e-01 2.866644780625560163e-01 1.020245402568532800e+00 7.985869036677417654e-03 -7.775801609020389638e-01 5.340949431358614774e-01 5.661138298349170928e-01 4.846215583680595351e-01
1.022194271793480880e+00 3.858586788010023305e-01 5.177660406775212998e-01 1.269760076152170125e+00 6.985504721119302207e-01 9.136673589609858315e-01 -8.967499305815973543e-02 2.370601806488550345e-01
1.680304003652930422e-01 5.106592701043166649e-01 1.288513090109377757e-01 4.241303747370028798e-01 -2.409239155730698023e-01 6.487678557912635036e-01 -6.726114676885575072e-01 -8.313667982146961677e-01
7.754313648418063032e-01 8.084523672909225134e-01 -4.281167153208768061e-01 1.019220831814230621e+00 9.185833447346893887e-01 -2.784764175932659125e-01 2.979096129240661472e-01 2.895419683205531225e-01
9.830366882680381391e-01 -2.666694295134961479e-01 8.307665764996106095e-01 1.163803423210312271e+00 -7.664486428440397958e-02 2.238613194151362062e-01 -7.085319470186433044e-01 3.042337313947429678e-03
-7.117322607567539983e-01 -2.063710776066706165e-01 6.275004266169510458e-01 -4.147276126641347149e-01 4.485940228907012717e-01 2.543867459511672813e-01 9.231046240785001356e-01 3.087732919145649291e-01
1.236800264406467509e+00 -6.117141220325272855e-02 -7.491531763886727369e-02 1.193375722541954786e+00 5.679140520504892820e-01 1.396083098308718018e-01 2.709999218108580799e-01 1.549149130694893461e-01
-8.452679754636232001e-01 1.178073293737791349e-01 3.834808139711405328e-01 1.194491071222472112e+00 -8.400933972456385845e-01 -5.216844427379176974e-01 5.989980954799365431e-01 4.927461663449368423e-01
1.030135493676230585e+00 -3.284360091775362367e-01 -6.606416939325794324e-01 1.335072288309189226e-01 -1.911352545275379899e-01 -4.048267749953649020e-01 -9.958541865051204756e-01 -8.380567671857228618e-01
-6.111295998059373957e-01 2.720538286948011031e-01 -7.750761382073774186e-01 -1.901182378883402579e-01 2.342946898622968455e-01 -7.119946979708065005e-01 -1.035946696100409348e-01 1.092724960628614905e-01
-8.475359313734409650e-02 -3.041058038273598552e-01 -4.580507677663043786e-01 8.217412420480572077e-01 -6.868840402583644700e-01 -5.925658798267252614e-01 8.329096989356095104e-01 -5.636845149180558234e-01
-9.379836941348910218e-01 -9.903299183197251665e-01 7.436677372838493838e-01 5.509150301661742688e-01 6.539302446298953519e-01 -5.559384717816175936e-01 7.227279992911690432e-01 -1.483482351233766927e-01
-1.438758324589365367e-01 3.188607261417075733e-01 -9.728203001278091788e-01 -7.938582251701601367e-01 3.400840029582186119e-02 -2.015559621032834148e-01 2.158339142603171723e-02 -1.368759525712304193e-01
6.433003757020894220e-02 -1.689540468450586586e-01 3.031460143937805274e-01 5.105885668857368387e-02 -4.485197789358725817e-01 6.658537028928415147e-01 6.636897826425278701e-01 1.508083573926328746e-01
-2.027751352885598379e-02 -1.416758206219518312e-01 1.223063813209714912e-01 5.433190625985824251e-01 -2.808435656794523450e-01 6.022643825183291444e-01 1.271183712991075243e-01 -6.253780985240633417e-01
-4.298518437057424757e-01 -6.433845678521221689e-02 -6.020986819081174390e-01 4.562064513574755065e-01 6.357932609948195868e-01 -9.423707568955925762e-01 7.182622372607581074e-01 4.344490080909706453e-01
